campLocation,timestamp,source,destination,user,device,eventType,eventDescription,eventSeverity,mlRiskScore,entropy,log_hash,anomaly_score
Mumbai,2023-09-17T12:45,172.16.0.10,192.168.0.3,anonymous,Workstation123,permission-changes,User 'anonymous' changed permissions for file '/path/to/file371.txt',critical,0.17,4.479253334834291,4c0a564017dcffa0306803bbd31060be0e2bf203c5c6262b67bbcac1025828f1,1
Mumbai,2023-09-17T15:56,192.168.0.1,10.0.0.3,admin,DeviceXYZ,file-access,File access: Read to file '/path/to/file78.txt' by user 'admin' from IP 192.168.0.1,error,0.23,4.740069692831807,cc2b5c8c9e687363405b5e48579a63ea0e83497070be901ea28992d678171ff0,-1
Mumbai,2023-09-15T16:09,205.24.90.183,171.31.4.148,admin,DeviceXYZ,system-failure,Critical system failure: Error message: 11,warning,0.9,3.994006566750176,4131eab888ac70e094fdfb1e97d8f886dd019bc017026e67dae953c4cb16ad1b,1
Mumbai,2023-09-17T03:35,10.10.10.10,192.168.10.6,guest,DeviceXYZ,dns-queries,DNS query from IP 10.10.10.10 for domain 'example61.com',informational,0.17,4.400731708965338,e5d54667f9b4b85524d5802dd1e98e1a976a51338a56976e8edb6a9c3c972675,1
Mumbai,2023-09-15T17:20,192.168.10.5,192.168.0.3,admin,DeviceXYZ,malware-detection,Malware detected: File 'file144.txt' found on device 'DeviceXYZ',warning,0.37,4.337804056131191,488a6e233a8d1bba3a3b8660e1e5786a531a3c8c935cb96d3a9200f17b517dc5,1
Mumbai,2023-09-17T09:43,192.168.10.5,10.0.0.3,anonymous,Workstation123,auth-success,Successful login for user 'anonymous' from IP 192.168.10.5,error,0.1,4.460816125478308,0d7af17c099d4d4ae8815bd29dd0224f3202c72f889295c7bc2cad743554da83,1
Mumbai,2023-09-13T14:03,10.0.0.100,10.0.0.101,user123,DeviceXYZ,malware-detection,Malware detected: File 'file11.txt' found on device 'DeviceXYZ',warning,0.37,4.288699917030013,2b7f7af02efe3bbe7534393eae63b20d388be50b48084be29156a272cd866310,1
Mumbai,2023-09-13T12:05,192.168.2.5,10.10.10.20,anonymous,Workstation123,auth-failed,Failed login attempt for user 'anonymous' from IP 192.168.2.5,warning,0.33,4.539034829536966,de4277b34b4aa53c9dad213e1651db279b17239c1c41bbfdd55b4593ab0fd65d,1
Mumbai,2023-09-17T06:36,192.168.1.100,10.0.0.101,anonymous,DeviceXYZ,malware-detection,Malware detected: File 'file382.txt' found on device 'DeviceXYZ',informational,0.37,4.369054056131191,16735ee663858d7ed6b3490fb1957ecfb546fde2e2fdb6331a311aabf37a63c7,1
Mumbai,2023-09-16T00:27,192.168.0.1,192.168.10.6,anonymous,ServerABC,dns-queries,DNS query from IP 192.168.0.1 for domain 'example960.com',warning,0.17,4.606290944675378,0f7954d72bd012a6967560652be4814bea687a7683311230484bf3431e24f0fb,1
Mumbai,2023-09-14T02:59,10.0.0.100,172.16.1.101,guest,Workstation123,network-connected,Device 'Workstation123' connected to the network at IP 10.0.0.100,informational,0.13,4.258595460503929,58c81f816aebfc39ae8c164e116c8313643febe2e56a251213b8fb8ce20d98af,1
Mumbai,2023-09-15T09:40,10.0.0.2,172.16.1.101,anonymous,Workstation123,application-usage,User 'anonymous' used application 'App1',informational,0.13,4.096439344671015,a28678520bd3a7ef4304c5ed4612cae8b9c03846cb71c3a62bf51daaff14b783,1
Mumbai,2023-09-13T16:43,10.0.0.100,192.168.0.2,anonymous,DeviceXYZ,system-restart,System restart: Reason4,critical,0.3,3.6424896731661263,82dee1f79a1f8a82a2d0cbf4058014c065db5dd717e34a6a608dd667e2c64a49,1
Mumbai,2023-09-17T10:45,10.0.0.100,10.1.1.2,user123,DeviceXYZ,api-called,API called: API3 from IP 10.0.0.100,warning,0.2,3.886884632505993,17fa7d4163156a12acc95b5716c3b08edc96228e40eb90518ca4404f247b5b4b,-1
Mumbai,2023-09-12T15:33,172.16.0.10,192.168.0.3,user123,Workstation123,file-access,File access: Write to file '/path/to/file829.txt' by user 'user123' from IP 172.16.0.10,informational,0.23,4.684444130623927,c1bc30c8ed2b7a2760719ebf7c6fe46e6eb654ff1f16ef0943f53816ff9884ec,1
Mumbai,2023-09-14T03:03,10.10.10.10,192.168.0.3,user123,Workstation123,system-failure,Critical system failure: Error message: 26,critical,0.37,4.041625614369224,e6bec69970270d0dedbdad61c029b04f2805699975df9ba6864d105e8b6133b1,1
Mumbai,2023-09-12T19:05,172.16.0.10,192.168.10.6,anonymous,Workstation123,application-errors,Application error: Error message: 38,informational,0.27,3.9749375012019263,09af125807bee28043b83ba705fefffc785f455e084704c6542dc46766c8f28a,1
Mumbai,2023-09-13T00:55,10.10.10.10,192.168.0.2,user123,ServerABC,auth-lockout,User 'user123' locked out after multiple failed login attempts from IP 10.10.10.10,informational,0.37,4.409765410377128,0e50740bdca1b6c533f5591aa8b2ab493a6c626e94964e541242df6109b7048e,1
Mumbai,2023-09-17T14:59,192.168.10.5,10.10.10.20,admin,Workstation123,application-errors,Application error: Error message: 95,critical,0.27,3.9749375012019263,f0d5585f1754c96b878ce806d1b3a32521e88ca68723b54f654f3b56dda83e08,1
Mumbai,2023-09-17T12:14,10.0.0.2,10.0.0.101,user123,DeviceXYZ,software-update,Software update: Software2 updated to version v4,informational,0.27,3.996653522439334,f2ccba87a6f405154141251da2c60f07898b9903e403a174e0610adefe0f0650,1
Mumbai,2023-09-14T01:51,172.16.0.10,172.16.0.20,user123,Workstation123,auth-failed,Failed login attempt for user 'user123' from IP 172.16.0.10,error,0.33,4.488326735692511,5d83527cd20cb4f740adf7a1c112dac7934abb29272f71c22f22d85b08e0b77e,1
Mumbai,2023-09-14T22:16,190.143.73.222,28.161.60.128,anonymous,DeviceXYZ,malware-detection,Malware detected: File 'file479.txt' found on device 'DeviceXYZ',informational,0.9,4.369054056131191,a16f55ff2a72c736df1a69f1f6c0bdd6af706f4e9afcf22d6c3a286bf0807ccb,1
Mumbai,2023-09-18T08:52,172.16.1.100,172.16.1.101,admin,Workstation123,network-disconnected,Device 'Workstation123' disconnected from the network at IP 172.16.1.100,informational,0.13,4.513558599134237,accf0a30fb8e91ed214d4228da2f4238c391d6c16f4d73688222f5065f1e2fe4,1
Mumbai,2023-09-15T15:31,172.16.0.10,192.168.2.6,user123,DeviceXYZ,system-failure,Critical system failure: Error message: 63,warning,0.37,4.041625614369224,1a3926b797cd221d5a55f90bd6a5a03e66a014b6286a053e11b67bfc0b77a761,1
Mumbai,2023-09-15T07:24,192.168.2.5,192.168.10.6,user123,DeviceXYZ,system-shutdown,System shutdown: Reason10,informational,0.33,4.053660689688185,10453c522b72fca36c46414431964716fef756ac45d6e56b89006be96556b962,1
Mumbai,2023-09-16T22:54,103.52.192.222,250.156.134.210,admin,ServerABC,application-errors,Application error: Error message: 65,error,0.8,3.9749375012019263,3b8ed5975a35c4f98e729ee075cd147f7d1f5236d7b8dd5401028166c38d9671,1
Mumbai,2023-09-18T02:42,192.168.2.5,192.168.0.3,user123,ServerABC,auth-success,Successful login for user 'user123' from IP 192.168.2.5,informational,0.1,4.359890450481313,52d0ca9472776022609005f33da48de3b799f9985749156b19d70cc22990c27d,1
Mumbai,2023-09-15T15:08,172.16.1.100,10.0.0.101,anonymous,Workstation123,dns-queries,DNS query from IP 172.16.1.100 for domain 'example736.com',critical,0.17,4.596579969977053,3fd1068dbd7ecbb67626bdfaa286ba5dfd2e5dff5106d29c57a522a6b8fed3bd,1
Mumbai,2023-09-13T17:32,192.168.2.5,172.16.1.101,user123,DeviceXYZ,auth-success,Successful login for user 'user123' from IP 192.168.2.5,error,0.1,4.359890450481313,2923bedfff3e98d3ee45b18baea1aed78e2c16ba7cb8f05e97ceeb6009a79e28,1
Mumbai,2023-09-16T12:45,10.0.0.100,10.0.0.101,user123,DeviceXYZ,auth-success,Successful login for user 'user123' from IP 10.0.0.100,warning,0.1,4.180154864392036,823688656896ba5b37ba73f48f00de00f744361323feb5817e97c83b2d404b9c,1
Mumbai,2023-09-13T18:55,134.52.95.13,103.171.138.82,user123,DeviceXYZ,auth-failed,Failed login attempt for user 'user123' from IP 134.52.95.13,warning,0.87,4.510649970428229,cc7633e6cd7eb5f8ae82d4c4c0fa360d2ade4532f7fadef26eeedf719ff8d069,1
Mumbai,2023-09-15T17:19,10.1.1.1,10.0.0.101,anonymous,Workstation123,system-failure,Critical system failure: Error message: 33,error,0.37,3.994006566750176,f270b1d092c8c0c9220920dea5ae51efb76c80a9244376933cece9c135692aae,1
Mumbai,2023-09-14T03:25,10.0.0.2,10.0.0.101,guest,ServerABC,auth-failed,Failed login attempt for user 'guest' from IP 10.0.0.2,warning,0.33,4.328599539040249,8c8f70b1cdf6a4afc9fa7dc7851fa804e6bb85733b33f8970aa7a7d3c14d6cea,1
Mumbai,2023-09-15T14:18,192.168.2.5,172.16.0.20,admin,ServerABC,system-restart,System restart: Reason5,informational,0.3,3.6424896731661263,0c79bbc850d731f9629cf06ed2ccdf9194595e9d4a3bbcbabfec43aca9e6c6aa,1
Mumbai,2023-09-16T05:31,10.1.1.1,172.16.1.101,admin,DeviceXYZ,auth-lockout,User 'admin' locked out after multiple failed login attempts from IP 10.1.1.1,warning,0.37,4.322598380996785,21354634625eafc29b20f72db9e0a70cbb664a291832a083f0bacfb40f470b32,1
Mumbai,2023-09-16T09:50,192.168.0.1,172.16.0.20,admin,DeviceXYZ,malware-detection,Malware detected: File 'file320.txt' found on device 'DeviceXYZ',warning,0.37,4.369054056131191,dd256bda099900a4583d23864dc6c12f651276d24b9ef9b7ef2c5cb969f3683a,1
Mumbai,2023-09-13T02:13,111.215.183.10,38.241.190.180,admin,DeviceXYZ,network-disconnected,Device 'DeviceXYZ' disconnected from the network at IP 111.215.183.10,informational,0.67,4.535635688474097,6fc0f6f2dacb4a45e0c5cc60fc60de2b3bca4f85eaff12bd7017d5bff79bfba1,1
Mumbai,2023-09-14T16:09,192.168.2.5,10.0.0.3,user123,Workstation123,api-called,API called: API4 from IP 192.168.2.5,critical,0.2,4.228972140861,d952f070e6dc673f267d939b70e17a904363c1e2505710377212dbdbefdd4e74,1
Mumbai,2023-09-14T09:49,10.1.1.1,10.10.10.20,guest,Workstation123,auth-failed,Failed login attempt for user 'guest' from IP 10.1.1.1,informational,0.33,4.268504863154388,fff18c015772bc199873d74f2bfb9f5cca1b8215007386c103426d55f8a391ae,1
Mumbai,2023-09-18T09:24,172.16.1.100,192.168.0.3,guest,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 172.16.1.100,critical,0.13,4.558334712716668,a23e6c40ec978f43b8186be13641a4f9461e3e71c559825b73ae12bb7bf14998,1
Mumbai,2023-09-13T19:30,192.168.1.100,10.0.0.101,admin,ServerABC,file-access,File access: Delete to file '/path/to/file752.txt' by user 'admin' from IP 192.168.1.100,error,0.23,4.7396820695446324,89c7a016abd173c068e1eed1d4990905acb3104a1f3623aca0893dbe86054b51,-1
Mumbai,2023-09-13T04:45,192.168.0.1,10.0.0.101,user123,ServerABC,permission-changes,User 'user123' changed permissions for file '/path/to/file714.txt',critical,0.17,4.515699377092075,cfafb65e78a4d8e70ef6a353bbff963fee70467c40ca30116759ac49e595ab98,1
Mumbai,2023-09-12T15:26,172.16.0.10,192.168.2.6,guest,DeviceXYZ,permission-changes,User 'guest' changed permissions for file '/path/to/file700.txt',warning,0.17,4.386587797403417,4bf1d54633fa131dcca0cb8bdbd9bffab5d8317e7d2ce63717dd1d2cc025681e,1
Mumbai,2023-09-18T03:10,172.16.1.100,172.16.1.101,guest,DeviceXYZ,system-failure,Critical system failure: Error message: 20,critical,0.37,4.041625614369224,93e3310d18291854dc51786826e1c8e1583fd6c9126e9913056b747abd9eb9b6,1
Mumbai,2023-09-15T22:49,10.0.0.100,192.168.2.6,guest,ServerABC,dns-queries,DNS query from IP 10.0.0.100 for domain 'example650.com',error,0.17,4.438229306645871,a408dc59c4ca9ea26e48c2daf452d5d073a8cca9d96e7097dd513c68b75accfa,1
Mumbai,2023-09-15T23:15,192.168.0.1,192.168.0.2,anonymous,DeviceXYZ,system-failure,Critical system failure: Error message: 62,error,0.37,4.041625614369224,3e0859324b8ba2793a7818ed27f5e766f5eb9bee8868a59b7b34d023650cbdfb,1
Mumbai,2023-09-14T19:22,10.1.1.1,192.168.0.3,user123,DeviceXYZ,api-called,API called: API5 from IP 10.1.1.1,critical,0.2,3.8966879684212654,d05dbb1eee5ee2d8c4c6ba3ba51acb8513f586bf82536777e6f8f42e91413599,1
Mumbai,2023-09-17T12:59,192.168.2.5,192.168.2.6,user123,ServerABC,application-usage,User 'user123' used application 'App4',informational,0.13,4.155565013329719,bc8faef55f77e8ba0b0dc5754a00176b6ee2c51cb785aa6312491325c6571ed7,1
Mumbai,2023-09-15T02:16,192.168.10.5,192.168.0.2,admin,ServerABC,application-usage,User 'admin' used application 'App8',warning,0.13,4.016875695766563,8a1e538a54e3969c72d69b2c04dd900778442d2b4c24f7865be8aa6b104759a9,1
Mumbai,2023-09-17T23:53,192.168.1.100,172.16.1.101,anonymous,DeviceXYZ,system-failure,Critical system failure: Error message: 54,critical,0.37,4.041625614369224,d551e4467caaa23e75a42aa53db9d871bee652393c61a2e828f1d9afbbfe5143,1
Mumbai,2023-09-14T10:44,192.168.10.5,10.0.0.101,anonymous,Workstation123,firewall-change,Firewall rule change: Port 8434 opened for IP 192.168.10.5,critical,0.3,4.60575357300532,ec6bad650d6524cb7309644d8ef8a4363834199fef8286a12bca16cad4eb9894,1
Mumbai,2023-09-14T03:30,10.1.1.1,172.16.0.20,guest,ServerABC,firewall-change,Firewall rule change: Port 16736 opened for IP 10.1.1.1,error,0.3,4.3725607416089485,9abe2d8a7f0d19e1c81c3ec835093650cfdab6fba5c17520194a04030967f38e,1
Mumbai,2023-09-14T03:55,10.0.0.2,172.16.1.101,guest,ServerABC,software-update,Software update: Software6 updated to version v1,error,0.27,3.996653522439334,b74a7d75640003f25d5e01583e58614c1745df892b99ab9c7a4f7106aee0b43f,1
Mumbai,2023-09-14T22:01,172.16.1.100,10.0.0.101,guest,DeviceXYZ,file-access,File access: Delete to file '/path/to/file13.txt' by user 'guest' from IP 172.16.1.100,warning,0.23,4.579011873824365,5c7fdeaca4d949ebd3a068226c2ed846dd9aa640c63023cfbc69733ecd9c1490,1
Mumbai,2023-09-14T23:13,192.168.2.5,192.168.2.6,guest,DeviceXYZ,file-access,File access: Write to file '/path/to/file138.txt' by user 'guest' from IP 192.168.2.5,critical,0.23,4.669555151116555,0589ca7b8f9aa4beef7625e8698c1bb2959519890bb99a80139d77a69c1d8b99,1
Mumbai,2023-09-13T16:45,192.168.1.100,10.1.1.2,guest,Workstation123,dns-queries,DNS query from IP 192.168.1.100 for domain 'example431.com',warning,0.17,4.649237965748839,cfed4bdbe74ef3b03c8d72681edcd76905a7183600bfadce2e9c2ee5e22545e2,1
Mumbai,2023-09-17T23:04,192.168.1.100,10.0.0.101,user123,DeviceXYZ,api-called,API called: API2 from IP 192.168.1.100,informational,0.2,4.145972171840238,f6a17f231dec9a70e08744447579b3e125736919c5af55fda5ce2765cc03ae36,1
Mumbai,2023-09-13T18:02,172.16.0.10,172.16.0.20,user123,Workstation123,application-errors,Application error: Error message: 34,error,0.27,3.9749375012019263,66b599b7fd6d3b0ff8a56c976f45049a5aaf2cfbf4841183fa78ccb46b856179,1
Mumbai,2023-09-15T01:05,192.168.0.1,10.10.10.20,guest,Workstation123,permission-changes,User 'guest' changed permissions for file '/path/to/file513.txt',warning,0.17,4.417837797403417,8e8215af392c34e47c8b6365ec279b7d179ef30fe21453bd974309618fcc4f53,1
Mumbai,2023-09-13T04:00,172.16.0.10,10.1.1.2,admin,ServerABC,network-disconnected,Device 'ServerABC' disconnected from the network at IP 172.16.0.10,warning,0.13,4.562963247982435,52db949085dd7c28ca72e034bf00e624001181558ddf453e516523da0e290ae5,1
Mumbai,2023-09-13T22:18,10.0.0.100,10.1.1.2,guest,ServerABC,network-connected,Device 'ServerABC' connected to the network at IP 10.0.0.100,error,0.13,4.223661954613669,cd39629b878807b110a84f5a20fb089e8f169f77efcc9abd931f213c6e8c41de,1
Mumbai,2023-09-14T23:30,102.66.47.94,17.198.46.149,user123,ServerABC,application-errors,Application error: Error message: 21,warning,0.8,3.9749375012019263,921bc051f33f92d8f7694d6dcb1642e33b3718305e78da69ba08e06d6905ffa7,1
Mumbai,2023-09-13T06:33,10.10.10.10,192.168.0.2,guest,Workstation123,application-errors,Application error: Error message: 70,warning,0.27,3.9749375012019263,6aa702acdfbb243bb566531adbe3423ffeaff04c309a5e20083184feb5bb0c35,1
Mumbai,2023-09-15T15:33,10.10.10.10,10.0.0.3,anonymous,Workstation123,auth-failed,Failed login attempt for user 'anonymous' from IP 10.10.10.10,critical,0.33,4.342313518061557,a512fedd888cd3d0a3c3923438b33aafece4ce6c888e2b788153eef31d578d1d,1
Mumbai,2023-09-18T07:28,192.168.2.5,10.0.0.101,admin,DeviceXYZ,permission-changes,User 'admin' changed permissions for file '/path/to/file563.txt',informational,0.17,4.417837797403417,f1e1c3c7f6c99ed7de4b847006319200439783e264cf0fb4908a563c53967c3a,1
Mumbai,2023-09-14T05:48,10.0.0.100,172.16.1.101,guest,Workstation123,application-usage,User 'guest' used application 'App3',critical,0.13,4.016875695766563,28fe074b2884c25e4640d2b3b98a49a81e3812b1baff08e76942c22a7a9347db,1
Mumbai,2023-09-17T00:38,192.168.10.5,10.1.1.2,anonymous,DeviceXYZ,file-access,File access: Write to file '/path/to/file292.txt' by user 'anonymous' from IP 192.168.10.5,informational,0.23,4.73666253184917,a194bbbb95107b454669d6613a1b38e20e375e09ab29581c52bcfefc91c2899a,-1
Mumbai,2023-09-17T13:13,192.168.0.1,10.10.10.20,admin,ServerABC,auth-lockout,User 'admin' locked out after multiple failed login attempts from IP 192.168.0.1,warning,0.37,4.491210897400883,42b774286b9cbe2eefb9597da99ac6eaca3345f28ff088c6c39707c92ab6dda4,1
Mumbai,2023-09-16T02:15,10.1.1.1,192.168.0.3,admin,DeviceXYZ,system-failure,Critical system failure: Error message: 27,warning,0.37,4.041625614369224,d73371e06f9e51f7667f420c33ba90e4a0fb961cbc74e8010b5094432564edfb,1
Mumbai,2023-09-12T21:25,192.168.10.5,192.168.10.6,guest,DeviceXYZ,auth-lockout,User 'guest' locked out after multiple failed login attempts from IP 192.168.10.5,critical,0.37,4.515648216369503,d0e608fbed9ba97d14cd55b5ef18f747919410fdd0b5d2586242ff450ff97080,1
Mumbai,2023-09-12T17:43,10.1.1.1,192.168.2.6,user123,ServerABC,auth-success,Successful login for user 'user123' from IP 10.1.1.1,critical,0.1,4.156580584727747,e6ecc74276c211eb01e0477da19dde065dd6c2178cecd02b915e857083cff65d,1
Mumbai,2023-09-14T04:22,192.168.10.5,192.168.0.2,user123,DeviceXYZ,firewall-change,Firewall rule change: Port 63563 opened for IP 192.168.10.5,critical,0.3,4.571048507238888,6de33192e35cd955df59c775c60b23313c6e3ba4a0df5c4a80505c8cf30478ad,1
Mumbai,2023-09-17T08:48,172.16.1.100,192.168.2.6,guest,Workstation123,auth-failed,Failed login attempt for user 'guest' from IP 172.16.1.100,critical,0.33,4.439624745015669,25d5a5fcbdc298f1b7612e710d16264dcfe01eb07f6b4fb8206bb8446492c40d,1
Mumbai,2023-09-17T19:14,172.16.0.10,172.16.1.101,anonymous,DeviceXYZ,network-disconnected,Device 'DeviceXYZ' disconnected from the network at IP 172.16.0.10,warning,0.13,4.532660217679404,60f2dc1953551db72cae325e2488d315cf5c8f37426a55935a5937796a804462,1
Mumbai,2023-09-13T04:33,10.0.0.2,10.0.0.101,user123,Workstation123,system-restart,System restart: Reason2,critical,0.3,3.6424896731661263,58819cfacde2284e34a31d446d55288642472701db23387a6fb674c807359433,1
Mumbai,2023-09-17T22:49,10.0.0.2,10.0.0.3,admin,DeviceXYZ,api-called,API called: API2 from IP 10.0.0.2,error,0.2,3.9344186501738876,add261f3c08ceb8784b1a7a92832ceb5dbc194a3f3fd7794aeaef3fbb078055f,1
Mumbai,2023-09-14T15:07,10.10.10.10,10.0.0.101,anonymous,ServerABC,application-usage,User 'anonymous' used application 'App7',informational,0.13,4.096439344671015,ac6e33d77cc5c26d0119a6d4f29cb7fdb3ab269811dd1da8c01888862bc2ca19,1
Mumbai,2023-09-14T00:06,192.168.2.5,10.1.1.2,guest,ServerABC,auth-success,Successful login for user 'guest' from IP 192.168.2.5,warning,0.1,4.3802615495590365,dd1d7f6c0d316dc9cf87ab44c108645a3815f74be4c5428275cb092ceb95cc15,1
Mumbai,2023-09-16T09:21,10.10.10.10,192.168.2.6,anonymous,DeviceXYZ,software-update,Software update: Software3 updated to version v2,critical,0.27,3.996653522439334,f95f8ed4c48658b52c11b38348d3d4d949eb2e0deef20e66a4ec8177f40e6bb8,1
Mumbai,2023-09-15T09:32,221.108.214.56,207.202.168.78,anonymous,Workstation123,network-connected,Device 'Workstation123' connected to the network at IP 221.108.214.56,warning,0.67,4.452282791017387,01cd11764bd9f5eb19169bdad910c1eeac1fc75dffb63a25643d273b2f4fea7c,1
Mumbai,2023-09-14T16:46,192.168.10.5,192.168.0.3,anonymous,ServerABC,application-usage,User 'anonymous' used application 'App4',error,0.13,4.096439344671015,b0c8d18ae55359e2ced352e61096c4850ab931c6a597635ecac448518094a727,1
Mumbai,2023-09-12T15:14,232.131.118.249,58.110.220.107,guest,Workstation123,api-called,API called: API3 from IP 232.131.118.249,informational,0.73,4.137326145256008,74b6feb8dbd79eb3e8aaf983da51d05aa09124192a7e6297b3fdcfad16fdbd48,1
Mumbai,2023-09-14T12:00,10.0.0.100,10.0.0.3,admin,DeviceXYZ,file-access,File access: Read to file '/path/to/file53.txt' by user 'admin' from IP 10.0.0.100,warning,0.23,4.619049062312862,d59056abb8ddaaad98e867e079a3d71d7f310124deab4cde8624e3d3f6f971f1,1
Mumbai,2023-09-13T18:32,10.1.1.1,172.16.0.20,anonymous,ServerABC,auth-lockout,User 'anonymous' locked out after multiple failed login attempts from IP 10.1.1.1,error,0.37,4.370999066988673,78a18f5f306bebdde26311b730af57600fbe38302cd488080ef3867a7d352318,1
Mumbai,2023-09-12T23:35,192.168.10.5,172.16.1.101,anonymous,DeviceXYZ,network-connected,Device 'DeviceXYZ' connected to the network at IP 192.168.10.5,error,0.13,4.427919044530575,d38dd60efb6b4b445bf70125d005aa4a9c237b356a5fbb24268fffa07c4732c9,1
